"start_datetime";"session_user";"controller";"countRequestsGET";"countRequestsPOST";"countRequestsPUT";"countRequestsDELETE";"avgBytesSELECT";"avgBytesDELETE";"avgBytesUPDATE";"avgBytesINSERT";"avgOtherSQL";"Malicious"
"14-07-2023 09:17:51";"C689A1FEE5579ACFBC29C20F8ED7060A";"8";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:17:51";"C689A1FEE5579ACFBC29C20F8ED7060A";"9";"1";"0";"0";"0";"89";"0";"0";"0";"0";"0"
"14-07-2023 09:17:52";"B069D42894605C2E7F538344C91F2D30";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:17:51";"B069D42894605C2E7F538344C91F2D30";"9";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:18:12";"AA600F5345B755192E2077749606D150";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:18:12";"C689A1FEE5579ACFBC29C20F8ED7060A";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:18:24";"AA600F5345B755192E2077749606D150";"8";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:18:39";"AA600F5345B755192E2077749606D150";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:18:36";"AA600F5345B755192E2077749606D150";"8";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:18:37";"B069D42894605C2E7F538344C91F2D30";"9";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:18:49";"AA600F5345B755192E2077749606D150";"8";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:18:49";"C689A1FEE5579ACFBC29C20F8ED7060A";"8";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:18:48";"B069D42894605C2E7F538344C91F2D30";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:18:42";"B069D42894605C2E7F538344C91F2D30";"9";"1";"1";"0";"0";"114";"0";"0";"0";"0";"0"
"14-07-2023 09:18:55";"AA600F5345B755192E2077749606D150";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:18:55";"AA600F5345B755192E2077749606D150";"8";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:18:58";"B069D42894605C2E7F538344C91F2D30";"9";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:19:05";"AA600F5345B755192E2077749606D150";"8";"2";"0";"0";"0";"173";"0";"0";"0";"0";"0"
"14-07-2023 09:19:15";"AA600F5345B755192E2077749606D150";"8";"1";"0";"0";"0";"204";"0";"0";"0";"0";"0"
"14-07-2023 09:19:12";"B069D42894605C2E7F538344C91F2D30";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:19:26";"AD84387BDB4C1DE5DCABD7258B6746F4";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:19:22";"AA600F5345B755192E2077749606D150";"8";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:19:25";"C4E4943A7C505A458D5A1AB9925A5F83";"1";"1";"0";"0";"0";"295";"0";"0";"0";"0";"0"
"14-07-2023 09:19:26";"C689A1FEE5579ACFBC29C20F8ED7060A";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:19:27";"B069D42894605C2E7F538344C91F2D30";"9";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:19:37";"AD84387BDB4C1DE5DCABD7258B6746F4";"10";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:19:37";"C689A1FEE5579ACFBC29C20F8ED7060A";"10";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:19:31";"B069D42894605C2E7F538344C91F2D30";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:19:31";"B069D42894605C2E7F538344C91F2D30";"9";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:19:48";"AD84387BDB4C1DE5DCABD7258B6746F4";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:19:46";"C689A1FEE5579ACFBC29C20F8ED7060A";"10";"1";"0";"0";"0";"89";"0";"0";"0";"0";"0"
"14-07-2023 09:19:47";"B069D42894605C2E7F538344C91F2D30";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:19:59";"AD84387BDB4C1DE5DCABD7258B6746F4";"10";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:20:19";"AD84387BDB4C1DE5DCABD7258B6746F4";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:20:12";"AD84387BDB4C1DE5DCABD7258B6746F4";"10";"1";"0";"0";"0";"114";"0";"0";"0";"0";"0"
"14-07-2023 09:20:25";"AD84387BDB4C1DE5DCABD7258B6746F4";"10";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:20:35";"B069D42894605C2E7F538344C91F2D30";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:20:46";"C689A1FEE5579ACFBC29C20F8ED7060A";"9";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:20:46";"B069D42894605C2E7F538344C91F2D30";"9";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:20:54";"AD84387BDB4C1DE5DCABD7258B6746F4";"10";"1";"1";"0";"0";"0";"0";"0";"42";"0";"0"
"14-07-2023 09:20:54";"C689A1FEE5579ACFBC29C20F8ED7060A";"10";"1";"0";"0";"0";"0";"0";"0";"42";"0";"0"
"14-07-2023 09:21:05";"AD84387BDB4C1DE5DCABD7258B6746F4";"10";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:21:02";"B069D42894605C2E7F538344C91F2D30";"9";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:21:13";"B069D42894605C2E7F538344C91F2D30";"9";"1";"0";"0";"0";"89";"0";"0";"0";"0";"0"
"14-07-2023 09:21:21";"AD84387BDB4C1DE5DCABD7258B6746F4";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:21:25";"B069D42894605C2E7F538344C91F2D30";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:21:36";"AD84387BDB4C1DE5DCABD7258B6746F4";"10";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:21:36";"B069D42894605C2E7F538344C91F2D30";"9";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:22:06";"AD84387BDB4C1DE5DCABD7258B6746F4";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:22:24";"76AE3F72D83D27D49756D9C5F7142324";"2";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:22:29";"76AE3F72D83D27D49756D9C5F7142324";"3";"1";"0";"0";"0";"81";"0";"0";"0";"0";"0"
"14-07-2023 09:22:29";"C689A1FEE5579ACFBC29C20F8ED7060A";"3";"1";"0";"0";"0";"81";"0";"0";"0";"0";"0"
"14-07-2023 09:22:20";"C689A1FEE5579ACFBC29C20F8ED7060A";"9";"1";"0";"0";"0";"0";"0";"0";"42";"0";"0"
"14-07-2023 09:22:20";"B069D42894605C2E7F538344C91F2D30";"9";"1";"1";"0";"0";"0";"0";"0";"42";"0";"0"
"14-07-2023 09:22:39";"76AE3F72D83D27D49756D9C5F7142324";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:22:34";"76AE3F72D83D27D49756D9C5F7142324";"3";"2";"0";"0";"0";"81";"0";"0";"0";"0";"0"
"14-07-2023 09:22:56";"76AE3F72D83D27D49756D9C5F7142324";"3";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:23:03";"AD84387BDB4C1DE5DCABD7258B6746F4";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:23:05";"76AE3F72D83D27D49756D9C5F7142324";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:23:21";"76AE3F72D83D27D49756D9C5F7142324";"3";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:23:47";"AD84387BDB4C1DE5DCABD7258B6746F4";"10";"2";"1";"0";"0";"114";"0";"0";"0";"0";"0"
"14-07-2023 09:24:01";"AD84387BDB4C1DE5DCABD7258B6746F4";"10";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:24:05";"76AE3F72D83D27D49756D9C5F7142324";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:24:11";"AD84387BDB4C1DE5DCABD7258B6746F4";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:24:24";"AD84387BDB4C1DE5DCABD7258B6746F4";"10";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:24:21";"76AE3F72D83D27D49756D9C5F7142324";"3";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:24:38";"AD84387BDB4C1DE5DCABD7258B6746F4";"2";"1";"0";"0";"0";"0";"0";"0";"42";"0";"0"
"14-07-2023 09:24:34";"C689A1FEE5579ACFBC29C20F8ED7060A";"10";"1";"0";"0";"0";"89";"0";"0";"0";"0";"0"
"14-07-2023 09:24:46";"AD84387BDB4C1DE5DCABD7258B6746F4";"10";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:24:47";"76AE3F72D83D27D49756D9C5F7142324";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:24:45";"76AE3F72D83D27D49756D9C5F7142324";"3";"1";"1";"0";"0";"0";"0";"0";"40";"0";"0"
"14-07-2023 09:25:14";"AD84387BDB4C1DE5DCABD7258B6746F4";"10";"1";"0";"0";"0";"114";"0";"0";"0";"0";"0"
"14-07-2023 09:25:29";"76AE3F72D83D27D49756D9C5F7142324";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:25:26";"76AE3F72D83D27D49756D9C5F7142324";"3";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:25:29";"C689A1FEE5579ACFBC29C20F8ED7060A";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:25:25";"497F9C94B50F83AD10FE73C4D4E47EC4";"1";"1";"0";"0";"0";"295";"0";"0";"0";"0";"0"
"14-07-2023 09:25:47";"76AE3F72D83D27D49756D9C5F7142324";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:25:44";"76AE3F72D83D27D49756D9C5F7142324";"3";"2";"0";"0";"0";"81";"0";"0";"0";"0";"0"
"14-07-2023 09:25:42";"BDB40AE402E548203A357BBA01C1585C";"7";"1";"0";"0";"0";"89";"0";"0";"0";"0";"0"
"14-07-2023 09:25:47";"C689A1FEE5579ACFBC29C20F8ED7060A";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:25:42";"C689A1FEE5579ACFBC29C20F8ED7060A";"7";"1";"0";"0";"0";"89";"0";"0";"0";"0";"0"
"14-07-2023 09:25:54";"76AE3F72D83D27D49756D9C5F7142324";"3";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:25:58";"BDB40AE402E548203A357BBA01C1585C";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:26:06";"BDB40AE402E548203A357BBA01C1585C";"7";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:26:13";"76AE3F72D83D27D49756D9C5F7142324";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:26:21";"BDB40AE402E548203A357BBA01C1585C";"7";"1";"0";"0";"0";"145";"0";"0";"0";"0";"0"
"14-07-2023 09:26:31";"BDB40AE402E548203A357BBA01C1585C";"7";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:26:54";"4ADFBAEDEEAFDB3ED798CDBCFBA2C701";"1";"1";"0";"0";"0";"295";"0";"0";"0";"0";"0"
"14-07-2023 09:26:51";"BDB40AE402E548203A357BBA01C1585C";"7";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:26:54";"C689A1FEE5579ACFBC29C20F8ED7060A";"1";"1";"0";"0";"0";"295";"0";"0";"0";"0";"0"
"14-07-2023 09:27:00";"BEB05F7BCA04A621135EFF339A8E770C";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:27:00";"C689A1FEE5579ACFBC29C20F8ED7060A";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:27:19";"C689A1FEE5579ACFBC29C20F8ED7060A";"5";"1";"0";"0";"0";"283";"0";"0";"0";"0";"0"
"14-07-2023 09:27:21";"BDB40AE402E548203A357BBA01C1585C";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:27:29";"BDB40AE402E548203A357BBA01C1585C";"7";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:27:42";"BDB40AE402E548203A357BBA01C1585C";"7";"1";"0";"0";"0";"145";"0";"0";"0";"0";"0"
"14-07-2023 09:27:42";"C689A1FEE5579ACFBC29C20F8ED7060A";"7";"1";"0";"0";"0";"145";"0";"0";"0";"0";"0"
"14-07-2023 09:27:52";"BDB40AE402E548203A357BBA01C1585C";"7";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:27:52";"C689A1FEE5579ACFBC29C20F8ED7060A";"7";"1";"0";"0";"0";"221";"0";"0";"0";"0";"0"
"14-07-2023 09:28:06";"BDB40AE402E548203A357BBA01C1585C";"7";"1";"1";"0";"0";"157";"0";"0";"0";"0";"0"
"14-07-2023 09:28:14";"BEB05F7BCA04A621135EFF339A8E770C";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:28:15";"BDB40AE402E548203A357BBA01C1585C";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:28:24";"BDB40AE402E548203A357BBA01C1585C";"7";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:29:02";"BEB05F7BCA04A621135EFF339A8E770C";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:29:05";"BDB40AE402E548203A357BBA01C1585C";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:29:02";"BDB40AE402E548203A357BBA01C1585C";"7";"0";"1";"0";"0";"89";"0";"0";"0";"0";"0"
"14-07-2023 09:29:02";"C689A1FEE5579ACFBC29C20F8ED7060A";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:29:14";"C689A1FEE5579ACFBC29C20F8ED7060A";"5";"1";"0";"0";"0";"423";"0";"0";"0";"0";"0"
"14-07-2023 09:29:28";"BEB05F7BCA04A621135EFF339A8E770C";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:29:20";"BDB40AE402E548203A357BBA01C1585C";"10";"1";"0";"0";"0";"89";"0";"0";"0";"0";"0"
"14-07-2023 09:29:20";"C689A1FEE5579ACFBC29C20F8ED7060A";"10";"1";"0";"0";"0";"89";"0";"0";"0";"0";"0"
"14-07-2023 09:29:48";"BDB40AE402E548203A357BBA01C1585C";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:29:48";"C689A1FEE5579ACFBC29C20F8ED7060A";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:30:05";"BDB40AE402E548203A357BBA01C1585C";"7";"1";"0";"0";"0";"89";"0";"0";"0";"0";"0"
"14-07-2023 09:30:33";"BEB05F7BCA04A621135EFF339A8E770C";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:30:33";"BDB40AE402E548203A357BBA01C1585C";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:30:31";"BDB40AE402E548203A357BBA01C1585C";"7";"0";"1";"0";"0";"178";"0";"0";"54";"0";"0"
"14-07-2023 09:30:39";"C689A1FEE5579ACFBC29C20F8ED7060A";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:30:31";"C689A1FEE5579ACFBC29C20F8ED7060A";"7";"1";"0";"0";"0";"178";"0";"0";"54";"0";"0"
"14-07-2023 09:30:50";"BDB40AE402E548203A357BBA01C1585C";"7";"1";"0";"0";"0";"89";"0";"0";"0";"0";"0"
"14-07-2023 09:31:12";"BDB40AE402E548203A357BBA01C1585C";"7";"0";"1";"0";"0";"89";"0";"0";"0";"0";"0"
"14-07-2023 09:31:16";"C689A1FEE5579ACFBC29C20F8ED7060A";"1";"1";"0";"0";"0";"295";"0";"0";"0";"0";"0"
"14-07-2023 09:31:16";"E71F494472DDD2C268D94A3EB71ADD9D";"1";"1";"0";"0";"0";"295";"0";"0";"0";"0";"0"
"14-07-2023 09:31:32";"E71F494472DDD2C268D94A3EB71ADD9D";"1";"1";"0";"0";"0";"295";"0";"0";"0";"0";"0"
"14-07-2023 09:31:44";"3092646ED4F5ED9BAE133B2837EDB4D6";"1";"1";"0";"0";"0";"295";"0";"0";"0";"0";"0"
"14-07-2023 09:31:44";"C689A1FEE5579ACFBC29C20F8ED7060A";"1";"1";"0";"0";"0";"232";"0";"0";"0";"0";"0"
"14-07-2023 09:31:45";"DC980EC4C28E26986D017DBD455EF9A1";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:31:42";"CD14AFF093AC42B13145B1878CD238EB";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:31:54";"DC980EC4C28E26986D017DBD455EF9A1";"3";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:32:18";"BEB05F7BCA04A621135EFF339A8E770C";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:32:16";"BEB05F7BCA04A621135EFF339A8E770C";"4";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:32:15";"DC980EC4C28E26986D017DBD455EF9A1";"2";"1";"0";"0";"0";"0";"0";"0";"42";"0";"0"
"14-07-2023 09:32:53";"DC980EC4C28E26986D017DBD455EF9A1";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:32:51";"DC980EC4C28E26986D017DBD455EF9A1";"3";"1";"1";"0";"0";"0";"0";"0";"61";"0";"0"
"14-07-2023 09:33:02";"DC980EC4C28E26986D017DBD455EF9A1";"3";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:33:22";"DC980EC4C28E26986D017DBD455EF9A1";"3";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:33:42";"DC980EC4C28E26986D017DBD455EF9A1";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:34:10";"DC980EC4C28E26986D017DBD455EF9A1";"3";"1";"0";"0";"0";"81";"0";"0";"0";"0";"0"
"14-07-2023 09:34:43";"C689A1FEE5579ACFBC29C20F8ED7060A";"2";"0";"1";"0";"0";"0";"0";"0";"42";"0";"0"
"14-07-2023 09:34:43";"DC980EC4C28E26986D017DBD455EF9A1";"2";"1";"0";"0";"0";"0";"0";"0";"42";"0";"0"
"14-07-2023 09:34:40";"DC980EC4C28E26986D017DBD455EF9A1";"3";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:34:53";"C689A1FEE5579ACFBC29C20F8ED7060A";"3";"1";"1";"0";"0";"81";"0";"0";"84";"0";"0"
"14-07-2023 09:34:54";"DC980EC4C28E26986D017DBD455EF9A1";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:34:53";"DC980EC4C28E26986D017DBD455EF9A1";"3";"2";"0";"0";"0";"81";"0";"0";"84";"0";"0"
"14-07-2023 09:35:13";"C689A1FEE5579ACFBC29C20F8ED7060A";"3";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:35:13";"DC980EC4C28E26986D017DBD455EF9A1";"3";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:35:27";"DC980EC4C28E26986D017DBD455EF9A1";"3";"0";"1";"0";"0";"0";"0";"0";"62";"0";"0"
"14-07-2023 09:36:04";"DC980EC4C28E26986D017DBD455EF9A1";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:36:08";"DC980EC4C28E26986D017DBD455EF9A1";"3";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:36:38";"C689A1FEE5579ACFBC29C20F8ED7060A";"1";"0";"1";"0";"0";"295";"0";"0";"168";"0";"0"
"14-07-2023 09:36:38";"D9F197F3E14EF6E8CCF3498667C0EB84";"1";"1";"0";"0";"0";"295";"0";"0";"168";"0";"0"
"14-07-2023 09:36:35";"DC980EC4C28E26986D017DBD455EF9A1";"3";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:36:39";"8799ABE8C4679CC5447073D7CDD80A92";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:37:08";"8799ABE8C4679CC5447073D7CDD80A92";"8";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:37:11";"8799ABE8C4679CC5447073D7CDD80A92";"8";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:37:22";"8799ABE8C4679CC5447073D7CDD80A92";"8";"1";"0";"0";"0";"173";"0";"0";"0";"0";"0"
"14-07-2023 09:37:34";"8799ABE8C4679CC5447073D7CDD80A92";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:37:41";"8799ABE8C4679CC5447073D7CDD80A92";"8";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:37:56";"BEB05F7BCA04A621135EFF339A8E770C";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:37:51";"9E87FA2A532EBCB32F42770B39994E8C";"5";"1";"0";"0";"0";"226";"0";"0";"0";"0";"0"
"14-07-2023 09:37:51";"8799ABE8C4679CC5447073D7CDD80A92";"8";"1";"0";"0";"0";"173";"0";"0";"0";"0";"0"
"14-07-2023 09:38:05";"8799ABE8C4679CC5447073D7CDD80A92";"8";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:38:22";"9E87FA2A532EBCB32F42770B39994E8C";"8";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:38:22";"8799ABE8C4679CC5447073D7CDD80A92";"8";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:38:30";"BEB05F7BCA04A621135EFF339A8E770C";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:38:30";"9E87FA2A532EBCB32F42770B39994E8C";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:38:31";"9E87FA2A532EBCB32F42770B39994E8C";"8";"1";"0";"0";"0";"204";"0";"0";"0";"0";"0"
"14-07-2023 09:38:31";"8799ABE8C4679CC5447073D7CDD80A92";"8";"1";"1";"0";"0";"408";"0";"0";"84";"0";"0"
"14-07-2023 09:38:41";"8799ABE8C4679CC5447073D7CDD80A92";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:38:55";"8799ABE8C4679CC5447073D7CDD80A92";"8";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:39:11";"8799ABE8C4679CC5447073D7CDD80A92";"8";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:39:28";"BEB05F7BCA04A621135EFF339A8E770C";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:39:26";"BEB05F7BCA04A621135EFF339A8E770C";"4";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:39:22";"8799ABE8C4679CC5447073D7CDD80A92";"8";"1";"1";"0";"0";"204";"0";"0";"0";"0";"0"
"14-07-2023 09:39:44";"8799ABE8C4679CC5447073D7CDD80A92";"8";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:39:53";"9E87FA2A532EBCB32F42770B39994E8C";"8";"1";"0";"0";"0";"173";"0";"0";"0";"0";"0"
"14-07-2023 09:39:53";"8799ABE8C4679CC5447073D7CDD80A92";"8";"1";"0";"0";"0";"173";"0";"0";"0";"0";"0"
"14-07-2023 09:40:04";"8799ABE8C4679CC5447073D7CDD80A92";"8";"2";"0";"0";"0";"346";"0";"0";"42";"0";"0"
"14-07-2023 09:40:37";"9E87FA2A532EBCB32F42770B39994E8C";"8";"1";"0";"0";"0";"204";"0";"0";"0";"0";"0"
"14-07-2023 09:40:37";"8799ABE8C4679CC5447073D7CDD80A92";"8";"1";"0";"0";"0";"204";"0";"0";"0";"0";"0"
"14-07-2023 09:41:08";"9E87FA2A532EBCB32F42770B39994E8C";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:41:08";"8799ABE8C4679CC5447073D7CDD80A92";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:41:37";"8799ABE8C4679CC5447073D7CDD80A92";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:41:37";"8799ABE8C4679CC5447073D7CDD80A92";"8";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:41:44";"8799ABE8C4679CC5447073D7CDD80A92";"8";"2";"0";"0";"0";"173";"0";"0";"0";"0";"0"
"14-07-2023 09:42:06";"8799ABE8C4679CC5447073D7CDD80A92";"8";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:42:20";"8799ABE8C4679CC5447073D7CDD80A92";"8";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:42:38";"9E87FA2A532EBCB32F42770B39994E8C";"8";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:42:31";"8799ABE8C4679CC5447073D7CDD80A92";"8";"2";"1";"0";"0";"204";"0";"0";"84";"0";"0"
"14-07-2023 09:42:49";"631989B420CA7FD6A27EA90B73617760";"1";"1";"0";"0";"0";"295";"0";"0";"0";"0";"0"
"14-07-2023 09:42:50";"FC08C0F801A91C6C81EEA4B140036266";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:43:03";"FC08C0F801A91C6C81EEA4B140036266";"10";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14-07-2023 09:43:42";"FC08C0F801A91C6C81EEA4B140036266";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
